"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
169	"SipingRoad"	31.2769	121.497	2007
170	"SongbinRoad"	31.3728	121.488	2000
171	"SongfaRoad"	31.344438	121.500249	2000
172	"SonghongRoad"	31.220278	121.3525	2010
173	"SongjiangUniversityTown"	31.056389	121.228611	2007
174	"SongjiangXincheng"	31.032778	121.226111	2007
175	"SongyuanRoad"	31.198333	121.407222	2010
176	"SouthChangjiangRoad"	31.3333	121.486	2000
177	"SouthHuangpiRoad"	31.225	121.469	1995
178	"SouthLingyanRoad"	31.150833	121.490278	2007
179	"SouthShaanxiRoad"	31.2189	121.454	1995
180	"SouthWaigaoqiaoFreeTradeZone"	31.3236	121.598	2007
181	"SouthXizangRoad"	31.205	121.483	2007
182	"SouthYanggaoRoad"	31.19	121.518611	2009
183	"Tangqiao"	31.2119	121.514	2005
184	"Tangzhen"	31.2161	121.652	2010
185	"TaopuXincun"	31.2825	121.351944	1800
186	"TiantongRoad"	31.245278	121.477222	2010
187	"TieliRoad"	31.41	121.456	2000
188	"TongheXincun"	31.3319	121.437	1995
189	"TongjiUniversity"	31.284444	121.502222	2010
190	"WeiningRoad"	31.2167	121.381	2000
191	"WenjingRoad"	31.0053	121.376	2003
192	"WenshuiRoad"	31.2944	121.446	1995
193	"WestGaokeRoad"	31.187222	121.505278	2007
194	"WestHuaxiaRoad"	31.152778	121.513333	2010
195	"WestJiading"	31.378889	121.223056	2009
196	"WestNanjingRoad"	31.2311	121.456	2000
197	"WestYananRoad"	31.2114	121.412	2000
198	"WestYingaoRoad"	31.3236	121.479	2000
199	"WestYouyiRoad"	31.3831	121.423	2007
200	"Wujiaochang"	31.300278	121.510556	2010
201	"WulianRoad"	31.2739	121.583	2007
202	"WuweiRoad"	31.277778	121.36	2009
203	"WuzhouAvenue"	31.3047	121.585	2007
204	"XiangyinRoad"	31.3075	121.527	2007
205	"Xiaonanmen"	31.2192	121.494	2007
206	"XincunRoad"	31.265833	121.4175	1800
207	"XingzhiRoad"	31.286111	121.416667	2009
208	"XingzhongRoad"	31.1603	121.364	2007
209	"Xinjiangwancheng"	31.3303	121.502	2010
210	"Xintiandi"	31.218333	121.47	2010
211	"XinzhaRoad"	31.2406	121.463	1996
212	"Xinzhuang"	31.1131	121.381	1996
213	"Xujiahui"	31.19454	121.4379	1993
214	"YanchangRoad"	31.2731	121.451	2007
215	"YangshupuRoad"	31.253333	121.513056	2005
216	"Yangsi"	31.1628	121.489	2009
217	"YaohuaRoad"	31.1803	121.489	2007
218	"YiliRoad"	31.200556	121.399444	2010
219	"YinduRoad"	31.0911	121.385	2003
220	"YishanRoad"	31.1886	121.422	2001
221	"YoudianXincun"	31.270278	121.489722	2010
222	"YouyiRoad"	31.4064	121.471	2006
223	"YuandongAvenue"	31.2014	121.753	2010
224	"YuanshenStadium"	31.235	121.529722	2007
225	"YunshanRoad"	31.2525	121.568	2009
226	"YuntaiRoad"	31.1838	121.495	2009
227	"YuyuanGarden"	31.2303	121.482	2010
228	"Zhanghuabang"	31.3597	121.494	2006
229	"ZhangjiangHi-TechPark"	31.2031	121.581	2000
230	"ZhaojiabangRoad"	31.2014	121.445	2009
231	"ZhenpingRoad"	31.2483	121.425	2000
232	"Zhenru"	31.251667	121.402778	2009
233	"ZhongchunRoad"	31.1503	121.331	2007
234	"ZhongshanPark"	31.2197	121.411	2000
235	"ZhongtanRoad"	31.2564	121.436	2000
236	"ZhongxingRoad"	31.2553	121.464	2007
237	"ZhouhaiRoad"	31.3144	121.585	2007
238	"Zhuanqiao"	31.0686	121.397	2003
239	"ZitengRoad"	31.171111	121.359444	2010
