"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
183	"Bowery"	40.720299	-73.994079	1913
184	"BowlingGreen"	40.704106	-74.014521	1905
185	"BriarwoodVanWyckBoulevard"	40.709141	-73.820572	1937
186	"BrightonBeach"	40.577598	-73.961565	1878
187	"BroadChannel"	40.608618	-73.816	1956
188	"BroadStreet"	40.707059	-74.01073	1931
189	"BroadwayJunction"	40.678919	-73.903453	1885
190	"BroadwayG"	40.705433	-73.950219	1937
191	"BroadwayLafayetteStreet"	40.725112	-73.995667	1936
192	"BroadwayNW"	40.761951	-73.925414	1917
193	"BronxParkEast"	40.849	-73.868	1917
194	"BrookAvenue"	40.80754	-73.91932	1919
195	"BrooklynBridgeCityHall"	40.712778	-74.004722	1904
196	"BrooklynCollegeFlatbushAvenue"	40.632361	-73.947486	1920
197	"BuhreAvenue"	40.846995	-73.832331	1920
198	"BurkeAvenue"	40.871	-73.867	1917
199	"BurnsideAvenue"	40.853748	-73.90739	1917
200	"BushwickAvenueAberdeenStreet"	40.682851	-73.905158	1928
201	"CanalStreet12"	40.722	-74.006	1918
202	"CanalStreet46X"	40.718056	-74	1904
203	"CanalStreetACE"	40.72186	-74.005365	1932
204	"CanarsieRockawayParkway"	40.645382	-73.902626	1906
205	"CarrollStreet"	40.6802	-73.9948	1933
206	"CastleHillAvenue"	40.834139	-73.851686	1920
207	"CathedralParkway110thStreet"	40.804	-73.967	1904
208	"CentralAvenue"	40.698015	-73.9252	1889
209	"CentralParkNorth110thStreet"	40.798	-73.953	1904
210	"ChambersStreet_WorldTradeCenter"	40.712655	-74.009657	1932
211	"ChambersStreet123"	40.715517	-74.009233	1918
212	"ChambersStreetJMZ"	40.713037	-74.003858	1913
213	"ChaunceyStreet"	40.682623	-73.910136	1885
214	"ChristopherStreetSheridanSquare"	40.733	-74.003	1918
215	"ChurchAvenue25"	40.650755	-73.950005	1920
216	"ChurchAvenueBQ"	40.64966	-73.963646	1878
217	"ChurchAvenueFG"	40.642792	-73.979431	1933
218	"CityHall"	40.71324	-74.007082	1918
219	"ClarkStreet"	40.697397	-73.993049	1919
220	"ClassonAvenue"	40.688839	-73.960047	1937
221	"ClevelandStreet"	40.679629	-73.885589	1893
222	"ClintonWashingtonAvenuesAC"	40.683176	-73.965883	1936
223	"ClintonWashingtonAvenuesG"	40.688058	-73.96687	1937
224	"ConeyIslandStillwellAvenue"	40.577342	-73.981139	1919
225	"CortelyouRoad"	40.641597	-73.9643	1900
226	"CortlandtStreet1"	40.71	-74.012	1918
227	"CortlandtStreetNRW"	40.710735	-74.011245	1918
228	"CourtStreet_BoroughHall"	40.693655	-73.990216	1908
229	"CrescentStreet"	40.683665	-73.872414	1893
230	"CrownHeightsUticaAvenue"	40.668758	-73.931208	1920
231	"CypressAvenue"	40.805526	-73.914514	1919
232	"CypressHills"	40.689229	-73.873916	1893
233	"DeKalbAvenueL"	40.704294	-73.919277	1928
234	"DeKalbAvenueX"	40.690254	-73.982277	1915
235	"DelanceyStreetEssexStreet"	40.71851	-73.988199	1908
236	"DitmasAvenue"	40.636264	-73.978172	1919
237	"DyckmanStreet1"	40.861	-73.925	1906
238	"DyckmanStreetA"	40.865465	-73.927345	1932
239	"East105thStreet"	40.651308	-73.899021	1906
240	"East143rdStreetSt.Mary'sStreet"	40.808125	-73.907862	1919
241	"East149thStreet"	40.812088	-73.904171	1919
242	"East180thStreet"	40.841	-73.874	1917
243	"EastBroadway"	40.714216	-73.990259	1936
244	"EastchesterDyreAvenue"	40.889055	-73.830614	1941
245	"EasternParkwayBrooklynMuseum"	40.671622	-73.96275	1920
246	"EighthAvenue"	40.634558	-74.010694	1915
247	"EighthStreetNYU"	40.730543	-73.992448	1917
248	"ElderAvenue"	40.828553	-73.879194	1920
249	"ElmhurstAvenue"	40.741795	-73.88104	1936
250	"EuclidAvenue"	40.675366	-73.871899	1948
251	"FarRockawayMottAvenue"	40.603983	-73.755426	1958
252	"FifthAvenue_53rdStreet"	40.760326	-73.975754	1933
253	"FifthAvenue_59thStreet"	40.764779	-73.972621	1919
254	"FifthAvenueBryantPark"	40.753434	-73.980947	1926
255	"FirstAvenue"	40.731324	-73.982577	1924
256	"FlushingAvenueG"	40.699739	-73.950176	1937
257	"FlushingAvenueJMZ"	40.700683	-73.941979	1888
258	"FlushingMainStreet"	40.759522	-73.830317	1928
259	"FordhamRoad4"	40.862706	-73.901124	1917
260	"FordhamRoadBD"	40.862414	-73.897133	1933
261	"ForestAvenue"	40.704619	-73.901982	1915
262	"ForestHills71stAvenue"	40.721404	-73.844004	1936
263	"FortHamiltonParkwayDM"	40.640726	-73.994486	1916
264	"FortHamiltonParkwayFG"	40.651456	-73.975856	1933
265	"FortHamiltonParkwayN"	40.6321	-74.006525	1915
266	"FourthAvenue_NinthStreet"	40.670956	-73.991397	1915
267	"FranklinAvenue_BotanicGarden"	40.670711	-73.958545	1920
268	"FranklinAvenueFultonStreet"	40.681126	-73.955712	1896
269	"FranklinStreet"	40.719	-74.007	1918
270	"FreemanStreet"	40.83	-73.892	1904
271	"FreshPondRoad"	40.705953	-73.896704	1915
272	"FultonStreet"	40.686984	-73.976269	1937
273	"FultonStreet_BroadwayNassauStreet"	40.710206	-74.007744	1905
274	"GatesAvenue"	40.68949	-73.922067	1885
275	"GrahamAvenue"	40.714509	-73.944426	1924
276	"GrandArmyPlaza"	40.674584	-73.970518	1920
277	"GrandAvenueNewtown"	40.73695	-73.877521	1936
278	"GrandCentral_42ndStreet"	40.752283	-73.977519	1904
279	"GrandStreetBD"	40.718119	-73.993864	1967
280	"GrandStreetL"	40.711906	-73.940735	1924
281	"GrantAvenue"	40.676635	-73.86559	1956
282	"GreenpointAvenue"	40.730153	-73.954296	1933
283	"GunHillRoad25"	40.877	-73.866	1917
284	"GunHillRoad5"	40.87017	-73.845806	1941
285	"HalseyStreetJZ"	40.685682	-73.915458	1885
286	"HalseyStreetL"	40.696095	-73.905029	1928
287	"Harlem148thStreet"	40.824	-73.937	1968
288	"HewesStreet"	40.706669	-73.953009	1888
289	"HighStreetBrooklynBridge"	40.699129	-73.989862	1933
290	"HoustonStreet"	40.728592	-74.005322	1918
291	"HowardBeachJFKAirport"	40.660445	-73.830316	1956
292	"HoytStreetFultonMall"	40.690531	-73.985109	1908
293	"HoytSchermerhornStreets"	40.689022	-73.986142	1936
294	"HuntersPointAvenue"	40.742381	-73.949258	1916
295	"HuntsPointAvenue"	40.820565	-73.89164	1919
296	"IntervaleAvenue"	40.822	-73.897	1904
297	"Inwood207thStreet"	40.867672	-73.921165	1932
298	"JacksonAvenue"	40.816	-73.908	1904
